node	Africa	Caribbean	Central America	Eastern Asia	Europe	Oceania	South America	South-eastern Asia	Southern Asia	Western Asia
AF100460_FJ467493.1	0.05779534896688153	0.1453817880177263	0.06231944055080495	0.21195868880729948	0.02524565093630277	0.051271589077088814	0.1989886985837025	0.16508113079621722	0.0556581643327463	0.026299499931230118
AF100460_GQ398257.1	0.014882384328387574	0.061369059851499014	0.03133115477962079	0.058507648801729255	0.00685067981286924	0.02251793328488543	0.06597043481876422	0.6883555411357232	0.04307850911802901	0.007136654068492193
EF105378_FJ467493.1	0.151925525474264	0.11648146208892964	0.04988235980569426	0.17012341017294774	0.0202640376325734	0.04107088011006587	0.1596064461371932	0.22513173859647412	0.04440430567257863	0.021109834309279006
AF100460_GU131843	0.0021392404414307853	0.01390753439751548	0.0027897939592387206	0.00887252430825853	0.0008063935760856472	0.01990248800309472	0.007019627399758203	0.9308433607571642	0.012878981534105364	0.0008400556233483696
AF100465_GQ398257.1	0.008471812788867484	0.1012244016498017	0.0738213011329184	0.03322521956157124	0.003942198526024674	0.009110637728123707	0.08428525435246637	0.5745419222946606	0.1072704906028418	0.004106761362724069
EF105379_FJ467493.1	0.006303213749903908	0.013218088032629648	0.005660378440640174	0.019306343397717432	0.00229964502921525	0.004660612684098936	0.018112450936674872	0.9230053923565772	0.005038235451862659	0.0023956399206799526
EF105378_EF105388	0.9945984985149063	0.0008307779181170446	0.000355763781444209	0.0012134346823703655	0.0001454490824188975	0.00029292693599751815	0.001138396552035148	0.0009575217093876317	0.0003166610068723793	0.00015056981645047383
0.999990	0.0012396246141050653	0.014650215523689674	0.001565610687563255	0.0071418070956834	0.0004968218792634378	0.027432913185860403	0.004197625677149405	0.9369378430514984	0.005819977104656771	0.0005175611805300843
AF276619_GU131843	0.0030018042249887783	0.0030473906152575715	0.001019798317848941	0.003759815732948468	0.0003848591118444465	0.0024444058489626803	0.0030914221417707257	0.9464177908843711	0.036431788398749894	0.0004009247232575755
0.999977	2.780722635276188e-05	0.0001499114282796388	9.343080497870463e-05	0.00010900076175431744	1.2968706537056685e-05	2.7358610860699783e-05	0.0001532140581503943	0.9992897646468663	0.00012303368497821067	1.3510071241946705e-05
AF100465_JQ922553	0.006244998907709005	0.2090449249317047	0.16660163508401946	0.02448153115621005	0.002911513272967622	0.006233625807643989	0.1553072464433174	0.18122146769604897	0.24492000543758516	0.0030330512627936993
FJ467493_FJ467493.1	1.8669746024852608e-08	4.7593313649812355e-08	2.038080842849971e-08	6.95152030507173e-08	8.28019296445563e-09	1.678108462543363e-08	6.521628494124146e-08	0.9999997267970042	1.8140522302321282e-08	8.625839822424196e-09
EF105379_EF105379.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
EF105378_EF457904	0.9998952884962456	1.5930374353853107e-05	6.821845646162618e-06	2.3267998787668985e-05	4.743072835651464e-06	5.616944847759267e-06	2.1829088241029654e-05	1.7542954167258702e-05	6.072000067885461e-06	2.8872248069350774e-06
EF105387_EF105388	0.9999993929456231	9.4211111624753e-08	4.034390466974578e-08	1.3760536646557264e-07	1.6431855049835006e-08	3.3218214392402825e-08	1.290957254285415e-07	1.0316400518984648e-07	3.5909342122607514e-08	1.707485189695464e-08
AF119661_M20558.1	0.0008629177659143716	0.08324675306391223	0.0010005242017128372	0.004660994272518536	0.00039758995248905085	0.0024943995545000253	0.0031496744443074895	0.9025995657050998	0.00117339412172899	0.00041418691781679775
AF100460_KJ734727	0.0012981888009978013	0.012911220348254105	0.0015670671420256745	0.010752618901792072	0.0005623018364983277	0.05713225928047286	0.0045807492411385166	0.9068512610823676	0.003758558841233561	0.0005857745252196459
0.999984	0.0030632883960106795	0.0006413938826750344	0.00022599897495664443	0.0011986163519273633	8.679068167764669e-05	0.00047871004539630686	0.0006938520680421412	0.987257849684014	0.006263086236018756	9.041367928155434e-05
AF276619_FJ882602.1	9.27368128384315e-05	0.00023231272227721523	9.85421840539967e-05	0.0006777365075488498	3.993803893259208e-05	8.6430486573009e-05	0.0003147575998378805	0.003356623881500364	0.995059313983586	4.160778285156817e-05
GQ398257.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
GQ398257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
0.999969	0.004508451500133281	0.2991491826516198	0.24386064738490068	0.017672261068681656	0.0021028007402818794	0.004422296272004085	0.21473688549520834	0.0916692831807327	0.11968761181107576	0.002190579895361786
JQ922553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FJ467493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
FJ467493.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
EF105379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
EF105379.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
EF105389_EF457904	0.9998066380690815	9.48407146456743e-06	4.061345874734815e-06	1.3852533866770148e-05	0.0001342596559900377	3.3440197797708296e-06	1.2995867403474117e-05	1.0030627011802626e-05	3.614908655776644e-06	1.7189008714629756e-06
EF105378_EF105380	0.9999884423023864	1.7999935158372586e-06	7.708079054023064e-07	2.6290886719048807e-06	3.342483463063848e-07	6.346656201994496e-07	2.466501173688902e-06	1.910081815908407e-06	6.860783516146693e-07	3.2623221255974977e-07
0.957802	0.9999999460468747	8.40778278863849e-09	3.600450415521112e-09	1.2280485569578516e-08	1.4639155141489782e-09	2.964527912297514e-09	1.1521040990367526e-08	8.986408656167527e-09	3.2046812120309893e-09	1.5238321748295106e-09
EF105388	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AF208496_M20558.1	2.292634362235552e-05	0.9977626851429201	2.6361284778123203e-05	9.251426655015452e-05	1.069139077656072e-05	2.5185377183218632e-05	8.427179446657625e-05	0.0019401739275532813	2.4052780763749e-05	1.1137691385891913e-05
AF119661_DQ181801	0.0001114492610291265	0.006612759333803561	0.00012876000454840737	0.0023098428697361237	5.161779855418436e-05	0.0002363462896364837	0.0004079696138539289	0.9899508099161702	0.00013667238460093932	5.377252806697897e-05
KF704355_KJ734727	0.004368813536639131	0.03425427353297149	0.005059524783743445	0.057173685190878426	0.0020163914158505287	0.3852064919443018	0.01596149491402114	0.4881103558741827	0.005748405298932657	0.002100563508478876
AF100460_M84728	0.00010710666331928872	0.00047139015364060775	0.00012453847225823246	0.0005303194997417134	4.9145598720999155e-05	0.0011924101684664915	0.00039004520577337316	0.9969268650417336	0.00015698206740063359	5.1197128945010564e-05
AY037116_GQ398263.2	0.0002964605653731141	0.00014210560513419702	5.6657944069094455e-05	0.0014730573769842655	2.2585281147622366e-05	0.00010948250339729971	0.00017877139091393833	0.9971242784773775	0.0005730727749836534	2.352808061933756e-05
GQ398262_GU131843	0.023948367367862305	0.0011770228052932217	0.000490465242612542	0.0017921668449573068	0.00019786199585640753	0.00048543144143277974	0.0015612604217210915	0.9680144997444342	0.0021268025998845775	0.00020612153594559647
AF276619_JQ955623	4.367489847935488e-06	1.115073892391007e-05	4.742711501123495e-06	0.0004927247117243305	1.9235027037917294e-06	4.087065706262133e-06	1.515667464721384e-05	0.0001187732279374562	0.9993450664756353	2.007401372728674e-06
FJ882602_FJ882602.1	5.148507229386496e-10	1.368069249543272e-09	5.850848430926545e-10	2.271942046983822e-09	2.3762664727883795e-10	4.860268156263732e-10	1.8717498954060306e-09	3.9623685546321694e-09	0.9999999884547331	2.47548197581023e-10
AF100465_GQ868592	0.0014535733658198585	0.04893951418039047	0.49234438180217766	0.00569716453300822	0.0006782630922794208	0.001399809493677779	0.41273888254024005	0.01649937389599176	0.01954246064088992	0.0007065764555249613
EU056812	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105389_JF260983	0.99820040860489	6.961019703756792e-05	2.980904150751683e-05	0.00010167338535976047	0.0013658400020952583	2.4544086944347078e-05	9.538571253899873e-05	7.358043379678718e-05	2.653232621653496e-05	1.2616209613111276e-05
EF457904	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105378_EF105378.1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105380	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105387	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EU003591	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AF208496_EU482572.1	1.9265076278969267e-10	0.9999999488824991	2.214894069595699e-10	7.712968634822703e-10	8.986503667974384e-11	2.0362712311973755e-10	3.733579028116687e-08	1.2008436998681803e-08	2.0072834040221216e-10	9.361635598379027e-11
M20558_M20558.1	2.3859475304751065e-09	0.9999999301131475	2.7417939338296984e-09	9.39723766792936e-09	1.1135978193221629e-09	2.3183680322467886e-09	8.772020230651069e-09	3.9547096807837e-08	2.4507067021124963e-09	1.160083762537997e-09
AF119661_FJ639701	3.5569621422970554e-05	0.0007669924640221752	4.09445748103496e-05	0.005640085075555549	1.656091733333389e-05	4.757507637474441e-05	0.00013058760254499942	0.9932656415862703	3.879084664743226e-05	1.7252235018114873e-05
DQ181801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
KF704355_M29095	0.0014280528590010575	0.04639162411307575	0.0016466607768158368	0.011463943707836075	0.0006632592733341544	0.8570923436497084	0.005235672182356973	0.0737394538838893	0.001648043235413854	0.0006909463185685382
KJ734727	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
AF100460_AJ487271	1.1586884109006964e-05	3.740595993991777e-05	1.3363929625807347e-05	4.920497743816852e-05	5.37961024028977e-06	4.841617406221047e-05	4.247256643967576e-05	0.9997730871543551	1.3478567504054658e-05	5.604176285805921e-06
M84727_M84728	3.7861557619830548e-06	1.0590649783525945e-05	4.353766284152372e-06	1.5097589612692213e-05	1.7654201572641231e-06	6.142259965694847e-06	1.3911719286290304e-05	0.9999385298828496	3.983440575864083e-06	1.8391157230277861e-06
GQ398263_GQ398263.2	1.7633213112323146e-09	3.2954278786755855e-09	1.4019740269596212e-09	7.594496325124861e-09	5.68634242485048e-10	1.2924375500466244e-09	4.48060990967091e-09	0.9999999766142602	2.39646730769732e-09	5.923712699673123e-10
AY037116_JN851131	3.614224151391804e-05	8.013947642640032e-05	3.420985707170078e-05	0.030240780447828228	1.3887435060867484e-05	0.000659362445085107	0.00010940270617284781	0.9687676909457413	4.391729396815898e-05	1.4467151131388422e-05
GU131843	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GQ398262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
AF276619_KF041236.2	3.6282313065822936e-05	9.689799725353895e-05	4.14686262767561e-05	0.005352944970513418	1.6844991877715605e-05	3.428960143833953e-05	0.00013267956969015423	0.00018780684923874532	0.9940832340361868	1.755104445869446e-05
DQ448231_JQ955623	6.353629719722452e-07	1.6910147205893247e-06	7.233559101679794e-07	1.4018312933684923e-05	2.938002986218361e-07	6.000069191489378e-07	2.314188364407088e-06	4.38062157523315e-06	0.9999750145602869	3.287760192423445e-07
FJ882602.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FJ882602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
AF100465_JX966379	0.000137873881459354	0.003218325312685004	0.7361824872386202	0.0005403687802667664	6.434331030157844e-05	0.00013199557455116715	0.25720091580286764	0.0011737627003133846	0.0012828981463520392	6.702925258270804e-05
AF100467_GQ868592	0.00011400810406116326	0.0010797056608801425	0.008561080410721691	0.00044681295504888946	5.321547490548543e-05	0.0001082822641184291	0.9886186765024733	0.0005359741493032872	0.0004268075808202205	5.543689766754214e-05
EF105389_EF105389.1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JF260983	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
EF105378.1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105378	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EU482572_EU482572.1	5.202735068116655e-10	0.9999999919342296	5.977967605741286e-10	2.038979425977019e-09	2.428697734664393e-10	4.922123279159657e-10	1.913001666715097e-09	1.4755439441934285e-09	5.320848328025364e-10	2.5300811093330033e-10
EU482551_EU482575	1.1310236585592658e-07	0.9999754260277711	1.299551799762653e-07	4.4325635296421547e-07	5.279750160733271e-08	1.0700501511531313e-07	2.3234872867943657e-05	3.2231093813659523e-07	1.1567053081357801e-07	5.5001476523858945e-08
0.879697	2.119675925811906e-08	0.9999991535223643	2.4357545778783843e-08	8.308527826853723e-08	9.894838293314071e-09	2.007194173704079e-08	5.858749245194285e-07	7.00072925631077e-08	2.168116761896573e-08	1.0307887675157266e-08
M20558.1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M20558	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EU482449_FJ639701	1.8031662662442335e-06	3.229766866865e-05	2.074909691393508e-06	0.0002319869883730463	8.399645921725046e-07	2.2752536820988343e-06	6.621879292418465e-06	0.9997192823436827	1.9427977405957e-06	8.750280107578368e-07
AF119661	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
KF704355	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M29095	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
AF100460_EU726767.1	2.7310962207488094e-07	7.371560886465943e-07	3.138391494356148e-07	1.0730513475552641e-06	1.274705655191232e-07	2.8422678273736947e-07	1.0040508581528563e-06	0.9999957738701721	2.8043372663077325e-07	1.3279168717315333e-07
AJ487271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
M84727_M84727.2	1.2111851719011626e-09	3.259054388982979e-09	1.3917316008994861e-09	4.75225662145888e-09	5.653525584621394e-10	1.2007070131297613e-09	4.45296529569579e-09	0.9999999813367281	1.2410666165311174e-09	5.88952592935078e-10
M84728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
GQ398263.1_GQ398263.2	1.1796154941353036e-12	3.08486623904459e-12	1.320511130638101e-12	4.661192846275525e-12	5.364372035454081e-13	1.0949946553478346e-12	4.2251825544106545e-12	0.9999999999820988	1.2395371598202215e-12	5.588301977725781e-13
GQ398263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
AY037116_FJ196854	1.956306670048558e-05	4.9739958862238964e-05	2.1282381630222097e-05	0.03708211828507591	8.644670974242029e-06	0.0023816021560454205	6.809067874120454e-05	0.9603388097481126	2.1143520386535516e-05	9.0055334710676e-06
DQ645550_JN851131	0.00030026118601595407	0.0007985624013213506	0.00034192133943653196	0.05473141970198406	0.0001389093309740524	0.0005472143647485308	0.001094083934725215	0.941592914710938	0.0003100050782563408	0.0001447079516001524
AF276619_AF276619.1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
KF041236_KF041236.2	1.5174533132201957e-12	4.070780395877646e-12	1.7431774536386966e-12	1.503800612918666e-11	7.082044606615736e-13	1.435546140526992e-12	5.5779524267800336e-12	4.4516705570429385e-12	0.9999999999647193	7.377727126961955e-13
DQ448231_KJ830750.1	2.8239400453719624e-08	7.575361937855168e-08	3.243884590946782e-08	1.2510269925641958e-07	1.3178985030536804e-08	2.6714931176557426e-08	1.0380021172136881e-07	8.331559176220641e-08	0.9999986838825198	8.275731956907648e-07
JQ955623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
0.520015	0.00013440407114965547	0.0028629310156574363	0.7368375215295628	0.0005267663094452598	6.272572905770628e-05	0.00012852361071398583	0.25717235944958056	0.0010688167895528133	0.0011406073481299622	6.534414714975792e-05
JX966379	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AF100467_AF100468	1.17374253224651e-06	4.8367293058428966e-06	1.9731640643504383e-05	4.599979020409617e-06	5.479062122460271e-07	1.1113590237219054e-06	0.9999617585539835	3.7924623380872944e-06	1.8768489726999696e-06	5.707779677573511e-07
GQ868592	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
EF105389.1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105389	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EU482572.1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EU482572	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EU482551_GQ868552.1	1.6652570193963435e-05	0.9906556764554544	1.9133883204243015e-05	6.526230363514375e-05	7.773615030346027e-06	1.5754405435024863e-05	0.00914739039284355	4.722763886524492e-05	1.7030619109494358e-05	8.098116228622978e-06
