node	Africa	Caribbean	Central America	Eastern Asia	Europe	Oceania	South America	South-eastern Asia	Southern Asia	Western Asia
AF100460_FJ467493	0.03452461489715349	0.11650447283263936	0.05494451758245639	0.26181590486626205	0.025645938289992003	0.07721155500751187	0.1710246720116204	0.17469739686884694	0.057645949775631	0.02598497786788653
AF100460_GQ398257.1	0.006636277832414014	0.09043282283438496	0.014346403834701595	0.06506296730542695	0.006184990835937938	0.025439607991134844	0.04125584528458914	0.704185949208202	0.04018837034684733	0.006266764526361168
EF105378_FJ467493	0.15195482742932956	0.08825286082039509	0.04208718435369939	0.20060383848954041	0.019653656726358895	0.059056616986939266	0.1310599388887711	0.2436759331581971	0.043742262331830324	0.019912880814938954
AF100460_GQ398262	0.0008068521149067101	0.021533197110503482	0.0016815611915013073	0.011605926410171307	0.0007542317069817006	0.016134233248083607	0.005030345375558334	0.9241973383225246	0.017492110868968316	0.000764203650800603
AF100465_GQ398257.1	0.003512792384676701	0.24699686025572185	0.011836525361827738	0.03380582943893878	0.0032888436495936845	0.010719483786788185	0.02197618268652834	0.5801190068560057	0.08441214902770862	0.003332326552210432
EF105379_FJ467493	0.003829054914371349	0.008704981862331502	0.004153675276778309	0.019798295292519842	0.001939651041898215	0.005827995674503366	0.012934865597409483	0.9365312200318207	0.004314972857107131	0.00196528745126005
EF105378_EF105387	0.999674342392883	3.8387194363476855e-05	1.8316921524747538e-05	8.730674069073362e-05	1.3250514005959315e-05	2.5700346254100544e-05	5.704031545313578e-05	5.796086824409418e-05	1.9028159922381816e-05	8.666546658227662e-06
0.999805	0.0005686712962217125	0.02264143651445166	0.0011711803647289566	0.011192404375218361	0.0005320857879862117	0.022066168054185067	0.0035486085662271706	0.9289976310488983	0.008742693321497559	0.0005391206705850577
AF276619_GQ398262	0.0004443358624760854	0.004054081472031783	0.0008995059022364038	0.004742027653924533	0.00041630894421364846	0.0029223980249224344	0.0027763066885768055	0.9339611789162171	0.04936204342977553	0.00042181310562550985
AF100465_JQ922553	0.002142097777826344	0.5986518143422958	0.01672903259038778	0.02054351202053447	0.0020072120118809584	0.006228089416838794	0.013499361732691268	0.1438429904321325	0.1943221396332066	0.0020337500422055255
0.999833	1.3324155937279487e-05	0.0003065513694599082	3.191098724708558e-05	0.0001277102928232891	1.248687334430311e-05	3.842208971224037e-05	8.331839659856838e-05	0.9992626833505464	0.00011094051779323856	1.265196653780388e-05
EF105379_EF105379.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
FJ467493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
0.931269	0.9999668715349574	3.938066536030382e-06	1.8791334561921847e-06	8.956805019103689e-06	1.2490496683182402e-06	2.6365924414560907e-06	5.851771794842864e-06	5.775876934966178e-06	1.9520672818029272e-06	8.891019097917548e-07
EF105378_JF260983.1	0.9999501809502607	3.2809042469379443e-06	1.5656296687505344e-06	7.462512015022529e-06	2.3609114471362938e-05	2.196704668581293e-06	4.875504890393813e-06	4.46157967502982e-06	1.6263294640107657e-06	7.407706391687972e-07
AF100466_FJ639701.1	0.0007025848429791627	0.1515581011894651	0.0014135428435121304	0.018019640748524093	0.0006585825951850313	0.004052942295952914	0.004391977036479802	0.8163043260062801	0.0022310125015152565	0.0006672899401063981
AF100460_KJ734727	0.0006597718097875966	0.013343156164166836	0.0013399853134079753	0.016895403521898972	0.0006179999437069836	0.047407574685155746	0.004121401248616727	0.9096689337588396	0.005319602825146421	0.0006261707292731267
AY037116_GQ398262	3.0267660037333084e-05	0.00022329211897166422	6.109358179322894e-05	0.00034405460192416367	2.836494203509062e-05	0.00016022115810473668	0.0001891600844016466	0.9967444067234299	0.002190399164738217	2.8739964563914774e-05
AF276619_FJ882602.2	1.2734915454103543e-06	5.627666966881274e-06	2.557663011386175e-06	1.7395388369884245e-05	1.1938951565392476e-06	3.7937122364271567e-06	7.961719099712389e-06	0.0001221528659122598	0.9998368339176493	1.2096800522308695e-06
0.999935	9.720502842214932e-05	0.9674255958942145	0.0206836238961785	0.0009314332535682386	9.11029407772895e-05	0.0002791598925226316	0.0007952666321282865	0.004173476338155396	0.005430828680301918	9.230744373093052e-05
JQ922553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
GQ398257.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
GQ398257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
EF105379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
EF105379.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
EF105384	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105387	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105389_JF260983.1	0.9924199619438874	0.00021303143471298322	0.00010165921188572465	0.0004845548244359409	0.005886414963099938	0.00014263574530036746	0.0003165757033689808	0.00028146753420906005	0.00010559900801278994	4.809963108668348e-05
EF105378_EF105383.1	0.9999963309075243	4.3623255205400563e-07	2.0817131624683628e-07	9.92240766439554e-07	2.0048950010007102e-07	2.920804946214953e-07	6.482637266319834e-07	5.768796557625982e-07	2.1623907792787737e-07	9.849538598258343e-08
AF100466_M20558	8.798131479927505e-06	0.9982497707848796	1.7669040437572998e-05	0.00010435838775738145	8.248262483784404e-06	2.848553105294821e-05	5.548287286945417e-05	0.0014991143978902986	1.9715275570102355e-05	8.357315578748927e-06
AF119661_FJ639701.1	0.00010854578575635046	0.00944495581212224	0.0002181043464895952	0.027797787789809895	0.00010175773039748442	0.00043120012918786523	0.0006785960893631704	0.9608432606570817	0.0002726885557128402	0.00010310310407899502
AF204177_KJ734727	0.002655072257688578	0.01668612842550802	0.005338527621884226	0.09952637308560718	0.0024889043459215988	0.35892962823670527	0.01659779828814184	0.487660212025194	0.007595544714313164	0.0025218109990361665
AF100460_M84728	5.049808350863784e-05	0.0004335412483383494	0.00010170513374330802	0.0007046277900202776	4.7331593241783834e-05	0.0010952131467190749	0.00031564269291098335	0.9970156622730697	0.00018782065810174405	4.795738034608694e-05
AY037116_GQ398263.2	8.745438179092084e-06	4.34075863864056e-05	1.7580405168648253e-05	0.00021997657480696348	8.198246236044055e-06	3.414141138069071e-05	5.467173990535467e-05	0.999440094744058	0.00016487721583287605	8.306638045988253e-06
GQ398259_GQ398262	6.911331359190989e-06	3.162571032369769e-05	1.388430888706733e-05	6.75829648391855e-05	6.479223833216582e-06	2.1459699750203273e-05	4.32079848374333e-05	0.9997313653735405	7.091851476617364e-05	6.56488786326499e-06
FJ882602_FJ882602.2	6.012476503696069e-10	2.53016348466663e-09	1.2071064363547135e-09	5.765630498264651e-09	5.636836330899289e-10	1.6941368288348066e-09	3.759028264623141e-09	3.607166165588562e-09	0.9999999797007009	5.711362869594145e-10
AF276619_JQ922549	2.388236752911863e-07	1.0120690664026414e-06	4.795029396298162e-07	3.7825263919107845e-05	2.239018811912722e-07	6.783285490594367e-07	1.4931312258997788e-06	4.440446103177693e-06	0.9999533816704749	2.268621655184813e-07
JQ922551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
0.554055	9.576925535024061e-05	0.9657568610851608	0.023582032096221516	0.0009175247856307932	8.976084724983993e-05	0.00027438388559362464	0.0008129001574737161	0.003667947959476347	0.0047118723218964285	9.094760594668699e-05
GQ868600_GQ868600.1	4.836799066572507e-08	0.9999931987688175	3.76794952718121e-06	4.630766878079859e-07	4.534091697330425e-08	1.3720541127737348e-07	3.3599912865171377e-07	9.197799371620531e-07	1.0375711981226459e-06	4.5940384698811224e-08
JF260983_JF260983.1	5.472711995932135e-08	1.99461907562601e-09	9.518380107424772e-10	4.536900221732807e-09	0.9999999294157418	1.3355024137500725e-09	2.964107068475102e-09	2.635086920946535e-09	9.887263739073315e-10	4.503581765085797e-10
EF105389	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EF105383_EF105383.1	0.9999999999836905	1.995286989256999e-12	9.521567385448751e-13	4.538419425572842e-12	4.470563105254298e-13	1.3359496139951358e-12	2.9650996145139587e-12	2.6359810172400507e-12	9.890574561781271e-13	4.5050898119054173e-13
EF105378	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
